trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
807,False,"{'a': 0.9, 'e': 0.08513025188679575}",25,11,22.241770922155954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.9, 'e': 0.08487044495744743}",20,7,23.249509991273786,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.9, 'e': 0.08461143092649949}",25,14,19.344494463062446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.9, 'e': 0.0843532073741246}",20,2,35.46495162727872,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.9, 'e': 0.08409577188788063}",20,8,25.34961775908719,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.9, 'e': 0.08383912206268788}",20,11,20.994081383313677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.9, 'e': 0.08358325550080656}",25,14,17.825810480688986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.9, 'e': 0.0833281698118147}",30,18,28.556547327031012,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.9, 'e': 0.08307386261258537}",20,10,16.856164580380028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.9, 'e': 0.0828203315272648}",25,10,29.4815229395074,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.9, 'e': 0.0825675741872499}",20,0,29.136802229778688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.9, 'e': 0.08231558823116639}",25,16,19.29920372713845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.9, 'e': 0.08206437130484652}",20,3,31.640579095326473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.9, 'e': 0.08181392106130723}",25,15,18.036620528014797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.9, 'e': 0.08156423516072817}",30,19,20.885466088126233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.9, 'e': 0.08131531127042971}",20,11,16.945141921741683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.9, 'e': 0.08106714706485138}",20,6,27.028410765069257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.9, 'e': 0.08081974022553001}",25,7,28.047914540702507,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.9, 'e': 0.08057308844107812}",20,8,24.062611413623852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.9, 'e': 0.08032718940716219}",30,18,25.889914591355964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.9, 'e': 0.08008204082648136}",20,13,12.168820110387568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.9, 'e': 0.07983764040874572}",20,8,18.696052632242658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.9, 'e': 0.07959398587065522}",20,16,8.289846377199728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.9, 'e': 0.07935107493587797}",25,8,33.54484946781975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.9, 'e': 0.07910890533502925}",20,6,23.495436685636626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.9, 'e': 0.07886747480565029}",20,5,28.411748254273153,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.9, 'e': 0.07862678109218683}",20,13,11.33133828138204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.9, 'e': 0.07838682194596862}",20,10,17.705890834230907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.9, 'e': 0.07814759512518776}",25,14,17.96719942962846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.9, 'e': 0.07790909839487828}",20,11,15.31599243793589,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.9, 'e': 0.07767132952689487}",25,6,34.398287577133665,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.9, 'e': 0.07743428629989238}",20,6,21.39644613504965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.9, 'e': 0.0771979664993049}",25,9,31.027227418646216,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.9, 'e': 0.0769623679173251}",20,9,20.219840880106396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.9, 'e': 0.07672748835288351}",20,6,25.327248053588225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.9, 'e': 0.0764933256116282}",20,6,22.306800821211542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.9, 'e': 0.07625987750590402}",20,15,8.879043682212506,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.9, 'e': 0.0760271418547323}",25,5,41.2264440391895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.9, 'e': 0.07579511648379053}",25,7,30.337222121397588,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.9, 'e': 0.07556379922539179}",20,16,7.384306841640117,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.9, 'e': 0.07533318791846483}",35,13,38.42090295264442,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.9, 'e': 0.07510328040853355}",20,16,9.445959429390742,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.9, 'e': 0.07487407454769729}",30,21,16.808971582323462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.9, 'e': 0.07464556819461027}",20,12,15.095572427692735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.9, 'e': 0.074417759214462}",25,16,19.594530662104315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.9, 'e': 0.07419064547895704}",25,20,7.195081910260642,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.9, 'e': 0.07396422486629532}",30,23,10.004333990688092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.9, 'e': 0.07373849526115224}",25,0,32.58791897981712,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
855,False,"{'a': 0.9, 'e': 0.07351345455465888}",30,21,16.78543192528751,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.9, 'e': 0.07328910064438238}",20,5,29.07298168204743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.9, 'e': 0.0730654314343061}",35,21,25.56717793571527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.9, 'e': 0.07284244483481035}",25,16,14.346836410919831,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.9, 'e': 0.0726201387626526}",25,18,16.25887118216214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.9, 'e': 0.0723985111409482}",30,13,34.908613493509485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.9, 'e': 0.07217755989915076}",25,10,24.82328549575433,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.9, 'e': 0.07195728297303308}",20,8,23.52545471011473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.9, 'e': 0.07173767830466758}",25,13,-2.1796289155050745,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
864,False,"{'a': 0.9, 'e': 0.07151874384240742}",30,24,10.176846642459598,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.9, 'e': 0.07130047754086692}",25,0,32.69786474762746,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.9, 'e': 0.0710828773609028}",20,13,14.901700145497836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.9, 'e': 0.07086594126959496}",20,14,11.339336280299479,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.9, 'e': 0.07064966724022742}",25,3,32.84284889820319,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.9, 'e': 0.07043405325226969}",25,14,21.888126203917757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.9, 'e': 0.07021909729135747}",25,7,32.56767869613677,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.9, 'e': 0.07000479734927423}",30,19,18.871551687713286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.9, 'e': 0.0697911514239321}",25,16,13.2300883288887,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.9, 'e': 0.06957815751935345}",20,10,18.374202473518775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.9, 'e': 0.0693658136456521}",20,9,19.90393336467622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.9, 'e': 0.06915411781901477}",35,18,31.27286152471072,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.9, 'e': 0.06894306806168246}",20,9,19.903211593877856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.9, 'e': 0.06873266240193211}",20,13,11.45990874071757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.9, 'e': 0.0685228988740581}",30,13,32.487130334673076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.9, 'e': 0.0683137755183539}",25,16,15.966211634631625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.9, 'e': 0.06810529038109377}",25,15,21.728770290988187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.9, 'e': 0.06789744151451442}",30,6,39.51331368283864,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.9, 'e': 0.06769022697679702}",20,13,11.917879005520312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.9, 'e': 0.06748364483204879}",20,0,34.1935835093475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.9, 'e': 0.06727769315028523}",20,12,14.191498696697009,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.9, 'e': 0.06707237000741172}",30,12,29.669421411608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.9, 'e': 0.06686767348520586}",25,15,21.809047152549994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.9, 'e': 0.06666360167129938}",20,4,25.602459888934092,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.9, 'e': 0.06646015265916033}",20,9,20.47454357455274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.9, 'e': 0.06625732454807529}",20,16,5.591260581235439,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.9, 'e': 0.0660551154431315}",25,20,9.937807662678393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.9, 'e': 0.06585352345519936}",25,14,20.1864565926858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.9, 'e': 0.06565254670091451}",25,13,24.624202511206473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.9, 'e': 0.06545218330266049}",20,9,19.380644716637317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.9, 'e': 0.06525243138855108}",35,13,39.20337475204844,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.9, 'e': 0.0650532890924128}",20,8,24.814266869348913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.9, 'e': 0.06485475455376748}",30,13,29.954548004859912,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.9, 'e': 0.06465682591781496}",30,18,21.27975040476843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.9, 'e': 0.06445950133541559}",25,11,26.454323286045593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.9, 'e': 0.06426277896307322}",20,13,12.53895082844831,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.9, 'e': 0.06406665696291769}",30,18,24.292961272381877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.9, 'e': 0.06387113350268785}",25,11,24.17801600646048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.9, 'e': 0.06367620675571438}",20,11,15.488466887173239,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.9, 'e': 0.06348187490090265}",20,9,24.401839320854286,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.9, 'e': 0.06328813612271597}",25,10,25.28371358962243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.9, 'e': 0.06309498861115823}",20,8,21.170115855106083,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.9, 'e': 0.06290243056175734}",20,12,11.65603151971975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.9, 'e': 0.06271046017554817}",25,13,19.825702979433274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.9, 'e': 0.06251907565905582}",25,8,28.028442948911554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.9, 'e': 0.06232827522427887}",20,15,8.972289893615478,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.9, 'e': 0.06213805708867268}",35,26,19.401498037568377,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.9, 'e': 0.061948419475132625}",20,13,13.957930690403018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.9, 'e': 0.06175936061197766}",30,20,15.964229743495585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.9, 'e': 0.06157087873293368}",20,14,8.724844743053023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.9, 'e': 0.061382972077117015}",30,19,19.844901334830272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.9, 'e': 0.061195638889018016}",30,7,42.37287194328462,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.9, 'e': 0.061008877418484556}",30,11,34.62981160836172,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.9, 'e': 0.060822685920705874}",20,12,18.390055506528487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.9, 'e': 0.06063706265619599}",25,14,19.35497691631084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.9, 'e': 0.060452005890777843}",20,9,21.12320586849216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.9, 'e': 0.06026751389556664}",20,3,24.70300507980216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.9, 'e': 0.0600835849469541}",20,10,20.14025632430835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.9, 'e': 0.059900217326592044}",25,12,24.082343316042397,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.9, 'e': 0.05971740932137657}",20,8,22.456832431723655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.9, 'e': 0.05953515922343192}",20,12,14.855490219194946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.9, 'e': 0.059353465330094585}",25,2,32.49937941369383,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.9, 'e': 0.05917232594389736}",25,14,19.752332684712087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.9, 'e': 0.05899173937255346}",25,19,10.970627472241706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.9, 'e': 0.0588117039289408}",20,12,20.27032950682679,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.9, 'e': 0.05863221793108617}",20,16,6.209831720006157,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.9, 'e': 0.058453279702149544}",20,16,7.964505914327241,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.9, 'e': 0.058274887570408336}",20,12,13.836841480176792,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.9, 'e': 0.05809703986924196}",20,11,18.388084585249292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.9, 'e': 0.057919734937115996}",30,20,22.122784772729553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.9, 'e': 0.05774297111756703}",25,13,19.42314315283959,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.9, 'e': 0.057566746759186764}",25,3,36.349555725540256,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.9, 'e': 0.0573910602156069}",25,20,9.988333396050104,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.9, 'e': 0.057215909845483665}",20,11,18.307605391161577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.9, 'e': 0.05704129401248235}",25,8,31.79328123453188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.9, 'e': 0.056867211085262305}",20,6,20.922178390856153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.9, 'e': 0.056693659437461366}",25,13,23.35522690964123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.9, 'e': 0.05652063744768095}",25,10,29.368062567477168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.9, 'e': 0.05634814349947067}",20,3,31.0672370185142,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.9, 'e': 0.05617617598131343}",20,0,31.952981095938497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
944,False,"{'a': 0.9, 'e': 0.056004733286610243}",20,9,18.503740977753633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.9, 'e': 0.05583381381366528}",20,7,23.836809455850922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.9, 'e': 0.0556634159656709}",20,16,8.712533571917938,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.9, 'e': 0.05549353815069265}",20,12,13.053485165097378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.9, 'e': 0.05532417878165454}",25,8,29.8180704487588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.9, 'e': 0.05515533627632412}",20,11,15.460350292595658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.9, 'e': 0.054987009057297725}",20,10,17.2302159198789,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.9, 'e': 0.05481919555198566}",30,13,29.38302830943997,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.9, 'e': 0.05465189419259768}",20,5,23.346326592318825,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.9, 'e': 0.054485103416128125}",30,19,21.874057384068713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.9, 'e': 0.05431882166434159}",25,14,19.105353095049182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.9, 'e': 0.05415304738375805}",20,0,34.24229698320805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.9, 'e': 0.0539877790256386}",30,17,27.847504428717162,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.9, 'e': 0.0538230150459709}",20,6,28.2702847359551,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.9, 'e': 0.05365875390545464}",20,14,7.818794529849515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.9, 'e': 0.053494994069487434}",25,20,9.59864152541262,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.9, 'e': 0.05333173400815014}",25,17,17.515198264408262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.9, 'e': 0.053168972196192855}",20,10,17.379079308008997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.9, 'e': 0.053006707113020475}",25,11,25.473473797623793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.9, 'e': 0.052844937242678615}",20,8,-20.77063115049587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
964,False,"{'a': 0.9, 'e': 0.052683661073839365}",20,9,18.605653109641672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.9, 'e': 0.052522877099787244}",20,11,14.9626598554693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.9, 'e': 0.05236258381840499}",30,18,23.893146046450273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.9, 'e': 0.05220277973215969}",30,14,30.187510114777446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.9, 'e': 0.0520434633480887}",25,18,12.842270730276287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.9, 'e': 0.05188463317778571}",30,15,24.046169834618684,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.9, 'e': 0.051726287737386856}",20,14,14.184552246983294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.9, 'e': 0.05156842554755678}",25,17,14.348735642629014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.9, 'e': 0.051411045133474956}",20,10,19.09198733273216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.9, 'e': 0.051254145024821715}",20,11,17.031787072719972,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.9, 'e': 0.051097723755764796}",20,13,13.672320326943524,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.9, 'e': 0.05094177986494529}",25,7,33.19507442017805,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.9, 'e': 0.0507863118954643}",25,9,28.4534548363221,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.9, 'e': 0.05063131839486912}",25,17,12.019751669630477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.9, 'e': 0.050476797915139794}",25,9,29.44247700510011,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.9, 'e': 0.05032274901267555}",20,16,8.56144140927218,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.9, 'e': 0.050169170248281277}",20,8,21.657538517282706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.9, 'e': 0.05001606018715415}",20,8,20.172665776063944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.9, 'e': 0.04986341739887011}",25,17,14.947735145490991,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.9, 'e': 0.049711240457370645}",25,18,14.407276675838594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.9, 'e': 0.049559527940949366}",30,13,28.43917741947988,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.9, 'e': 0.049408278432238786}",35,20,29.539967814916626,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.9, 'e': 0.049257490518196966}",20,16,7.9103640460098275,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.9, 'e': 0.0491071627900945}",25,11,26.734967282503796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.9, 'e': 0.048957293843501136}",25,14,20.177672198387263,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.9, 'e': 0.04880788227827291}",20,6,22.25091097950022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.9, 'e': 0.04865892669853878}",30,20,20.626331150174124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.9, 'e': 0.048510425712687814}",25,10,24.798312367484858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.9, 'e': 0.048362377933356106}",25,14,20.065637435509572,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
